dogName,trackName,raceTitle,raceTime,trapNum,top3Last10Races,1stLast10Races,2ndLast10Races,3rdLast10Races
Storys Solange,PERRY BARR,Race 12,13:51,3,0.8,0.3,0.1,0.4
Thirteenblack,HENLOW,Race 1,13:57,5,0.9,0.3,0.3,0.3
Styamra Duke,NEWCASTLE,Race 1,14:04,1,0.8,0.3,0.0,0.5
Liosgarbh Salah,HENLOW,Race 2,14:12,1,0.9,0.1,0.4,0.4
Dece Tyson,HENLOW,Race 2,14:12,3,0.8,0.2,0.5,0.1
Bringitonbuddy,DONCASTER,Race 3,14:23,2,0.9,0.2,0.5,0.2
Barkin Mad Andy,HENLOW,Race 3,14:32,1,0.8,0.1,0.1,0.6
Concord One,HENLOW,Race 3,14:32,4,0.8,0.2,0.5,0.1
Gas Man,NEWCASTLE,Race 3,14:36,1,0.9,0.2,0.4,0.3
Droopys Hooray,NEWCASTLE,Race 3,14:36,6,0.9,0.7,0.2,0.0
Nippys Spirit,HENLOW,Race 4,14:52,5,0.8,0.2,0.3,0.3
Ballymac Maya,NEWCASTLE,Race 4,14:54,4,0.8,0.2,0.3,0.3
Wraysbury Sky,NEWCASTLE,Race 4,14:54,6,0.8,0.1,0.4,0.3
Mitchs Maverick,NEWCASTLE,Race 5,15:09,6,0.9,0.4,0.4,0.1
Chosen Flame,NEWCASTLE,Race 5,15:09,4,0.8,0.2,0.3,0.3
Moschino Baby,NEWCASTLE,Race 5,15:09,1,0.8,0.2,0.3,0.3
Buy The Dip,HENLOW,Henlow Christmas Bonus A7 Heat 1,15:28,1,0.8,0.0,0.5,0.3
Romantic Rachel,DONCASTER,Race 8,15:58,6,0.9,0.3,0.5,0.1
Fagans Sapphire,DONCASTER,Race 8,15:58,4,0.8,0.3,0.3,0.2
Burnfoot Juliet,DONCASTER,Race 8,15:58,3,0.8,0.3,0.1,0.4
Coaltown Becca,DONCASTER,Race 8,15:58,2,0.8,0.4,0.3,0.1
Pennys Hasili,NEWCASTLE,Race 8,16:04,2,0.8,0.4,0.3,0.1
Mashas Lass,DONCASTER,Race 9,16:18,2,0.8,0.2,0.4,0.2
Ballyhall Girl,DONCASTER,Race 11,16:58,2,0.8,0.2,0.3,0.3
A Bit Of Beauty,NEWCASTLE,Race 11,17:03,2,0.9,0.2,0.6,0.1
Indigo Diamond,HENLOW,Race 14,18:02,5,0.9,0.0,0.7,0.2
Tommys Ranger,MONMORE,Ladbrokes.com 480 Maiden,18:17,3,0.8,0.0,0.4,0.4
Hazelhill Train,MONMORE,Ladbrokes.com 480 Maiden,18:17,4,0.8,0.3,0.3,0.2
Sycamore Lady,SHEFFIELD,Race 1,18:19,4,0.9,0.0,0.3,0.6
Ardera Tank,ROMFORD,Race 1,18:22,3,0.8,0.3,0.2,0.3
Xperia Dream,MONMORE,Ladbrokes.com 264 Maiden,18:48,2,0.8,0.2,0.3,0.3
Vank Big Vee,SHEFFIELD,Andy Peters Racing Xmas Trophy Heat 1,18:51,2,0.8,0.3,0.3,0.2
Dece Red,CRAYFORD,Race 2,18:52,6,1.0,0.1,0.7,0.2
Hes Gotta Go,ROMFORD,Race 3,18:54,4,0.8,0.3,0.3,0.2
Troy Suzieeq,HOVE,Coral Stayers,18:58,3,0.8,0.3,0.3,0.2
Southfield Code,HOVE,Coral Stayers,18:58,5,0.9,0.3,0.3,0.3
Droopys Senorita,HOVE,Coral Stayers,18:58,6,0.8,0.3,0.4,0.1
Astra Illusion,MONMORE,B & W Scaffolding Stakes,19:07,3,0.8,0.2,0.3,0.3
Ask The Audience,SHEFFIELD,Andy Peters Racing Xmas Trophy Heat 2,19:09,5,0.8,0.3,0.4,0.1
Swift Chastity,SHEFFIELD,Andy Peters Racing Xmas Trophy Heat 2,19:09,4,0.8,0.5,0.0,0.3
Thymelea Spirit,YARMOUTH,Race 2,19:16,5,0.9,0.1,0.5,0.3
Lanzo,HOVE,Coral Olympic Consolation,19:18,3,0.8,0.7,0.0,0.1
Candy Man,HOVE,Coral Olympic Consolation,19:18,6,0.8,0.1,0.5,0.2
Trionas Travel,MONMORE,Ladbrokes.com 480,19:24,2,0.9,0.3,0.4,0.2
Sandwood Buster,SHEFFIELD,Andy Peters Racing Xmas Trophy Heat 3,19:26,1,0.8,0.3,0.1,0.4
Salems Soulmate,YARMOUTH,Race 3,19:34,1,0.9,0.2,0.3,0.4
Greencraft Jet,YARMOUTH,Race 3,19:34,4,1.0,0.1,0.5,0.4
Lizs Legacy,HOVE,Coral Sprint (dup),19:36,3,0.8,0.2,0.4,0.2
Newinn Tik Tok,HOVE,Coral Sprint (dup),19:36,6,0.9,0.2,0.4,0.3
Bull Run Norris,MONMORE,Ladbrokes.com 480 Final,19:44,5,0.8,0.5,0.3,0.0
March On Henry,MONMORE,Ladbrokes.com 480 Final,19:44,4,0.8,0.7,0.1,0.0
Kaiser Kubrick,MONMORE,Ladbrokes.com 480 Final,19:44,1,0.8,0.1,0.3,0.4
Lubagh Range,CRAYFORD,Race 5,19:45,2,0.8,0.3,0.2,0.3
Kilshanig Clare,CORK,Cork Goba 750,19:50,2,0.8,0.1,0.2,0.5
Droopys Liz,ROMFORD,Race 6,19:52,6,0.8,0.4,0.3,0.1
Maireads Lion,HOVE,Christmas Cracker Sweepstake Final,19:56,1,0.8,0.4,0.2,0.2
Pocket Elvis,HOVE,Christmas Cracker Sweepstake Final,19:56,4,0.8,0.2,0.2,0.4
Timahoe Azurite,SHELBOURNE PARK,Race 2,19:57,3,0.8,0.4,0.2,0.2
Gortkelly Mona,SHELBOURNE PARK,Race 2,19:57,6,0.8,0.2,0.3,0.3
Burnley Storm,SHEFFIELD,Race 7,19:58,1,0.8,0.4,0.0,0.4
Rushmoor Zara,SHEFFIELD,Race 7,19:58,2,0.8,0.2,0.2,0.4
Sharpys Genie,SHEFFIELD,Race 7,19:58,3,0.9,0.2,0.2,0.5
Mikeys Pearl,WATERFORD,Race 2,20:00,5,0.8,0.0,0.3,0.5
Freyas Dream,CRAYFORD,Race 6,20:02,6,0.8,0.3,0.3,0.2
Vixons Lad,MONMORE,"Kerry, Tim & Katy Galvin Memorial Stakes",20:03,1,0.8,0.3,0.2,0.3
Dallas Dolly,MONMORE,"Kerry, Tim & Katy Galvin Memorial Stakes",20:03,2,0.8,0.3,0.4,0.1
Cold Blow,YARMOUTH,Race 5,20:06,1,0.8,0.3,0.1,0.4
Clairethecooper,WATERFORD,Whitewood Kennels A4/A5 525 Stake Final,20:14,5,0.8,0.5,0.2,0.1
Aayamza Royale,HOVE,George Curtis & Ballyregan Bob Memorial Final,20:17,6,0.8,0.3,0.4,0.1
Aayamza Dream,HOVE,George Curtis & Ballyregan Bob Memorial Final,20:17,3,0.9,0.4,0.4,0.1
Blueberry Bullet,HOVE,George Curtis & Ballyregan Bob Memorial Final,20:17,2,0.8,0.5,0.3,0.0
Antigua Lava,HOVE,George Curtis & Ballyregan Bob Memorial Final,20:17,1,0.8,0.5,0.1,0.2
Confused Fitzy,SHELBOURNE PARK,Rcets Open 350 Round 1 Heat 2,20:27,3,0.9,0.3,0.4,0.2
Spice Age,SHEFFIELD,Race 9,20:27,1,0.8,0.5,0.2,0.1
Likely Roo,SHEFFIELD,Race 9,20:27,2,0.9,0.3,0.4,0.2
Retaliate First,SHEFFIELD,Race 9,20:27,4,0.8,0.3,0.2,0.3
Brynoffa Gem,WATERFORD,Race 4,20:27,3,0.8,0.2,0.3,0.3
Skylight Blake,SHELBOURNE PARK,Rcets Open 350 Round 1 Heat 2,20:27,1,0.8,0.4,0.4,0.0
Serene Ace,SHELBOURNE PARK,Rcets Open 350 Round 1 Heat 2,20:27,2,1.0,0.5,0.4,0.1
Savana Sailor,TOWCESTER,Race 9,20:30,4,0.8,0.1,0.5,0.2
Icaals Mindy,CRAYFORD,Race 8,20:35,4,0.9,0.4,0.4,0.1
Lights Out,HOVE,Coral Brighton Belle Final,20:38,2,0.8,0.2,0.5,0.1
Ballymac Trend,HOVE,Coral Brighton Belle Final,20:38,4,0.9,0.3,0.3,0.3
Pocket Lola,HOVE,Coral Brighton Belle Final,20:38,5,0.8,0.7,0.1,0.0
Astons Shadow,WATERFORD,Droopys Stud & W.T.S.C A2/A3 Bitch Stake Final,20:40,6,0.8,0.4,0.1,0.3
Gizmo Cash,SHELBOURNE PARK,Rcets Open 350 Round 1 Heat 3,20:42,5,0.9,0.4,0.1,0.4
Headford Harry,MONMORE,Victoria Spall 42nd Birthday Trophy,20:43,6,1.0,0.5,0.4,0.1
Greencroft Paddy,TOWCESTER,Race 10,20:45,2,0.8,0.3,0.1,0.4
Damien Star,SHEFFIELD,Race 10,20:46,4,0.8,0.5,0.0,0.3
Shelone King,DUNDALK,Race 5,20:47,5,0.8,0.3,0.2,0.3
Waikiki Glass,ROMFORD,Race 9,20:48,6,0.8,0.3,0.1,0.4
Cabra Veyron,THURLES,Race 6,20:50,2,0.8,0.5,0.2,0.1
Foxy Daisy,YARMOUTH,Race 8,20:52,2,0.9,0.4,0.2,0.3
Trumps Benefit,HOVE,Coral Olympic Final,20:54,3,1.0,0.5,0.2,0.3
Borna Wine,HOVE,Coral Olympic Final,20:54,1,0.8,0.7,0.1,0.0
Off The Pitch,SHELBOURNE PARK,Rcets Open 350 Round 1 Heat 4,20:57,5,0.9,0.4,0.3,0.2
Ela Supremo,SHELBOURNE PARK,Rcets Open 350 Round 1 Heat 4,20:57,6,0.8,0.6,0.1,0.1
Footfield Biddy,TOWCESTER,Race 11,21:00,1,0.8,0.3,0.2,0.3
Steel City Buck,SHEFFIELD,Race 11,21:01,6,0.8,0.1,0.6,0.1
Away Bailey,SHEFFIELD,Race 11,21:01,2,0.8,0.4,0.1,0.3
Yard Boysar,MULLINGAR,Race 6,21:03,5,0.9,0.2,0.4,0.3
Tiernans Molly,DRUMBO PARK,Race 5,21:05,5,0.8,0.1,0.4,0.3
Storys Mattie,DRUMBO PARK,Race 5,21:05,6,0.8,0.3,0.3,0.2
Witches Sydney,CORK,O learys Driving School Open 575 Semi-Final,21:05,3,0.9,0.5,0.2,0.2
Kilmacow Kid,LIMERICK,Donal Scanlon Memorial A2 525 Semi-Final,21:09,3,0.8,0.2,0.0,0.6
Lemon Nicky,SHELBOURNE PARK,Deanann Cu Peata Maith A0/A1 525,21:12,6,0.9,0.5,0.1,0.3
Marlfield Glen,HOVE,Kathleen Kis Memorial Trophy Final,21:12,3,0.8,0.4,0.4,0.0
Mydras Kim,SHELBOURNE PARK,Deanann Cu Peata Maith A0/A1 525,21:12,4,0.8,0.7,0.0,0.1
Beach Avenue,CORK,O learys Driving School Open 575 Semi-Final,21:20,6,0.9,0.3,0.3,0.3
Summer Swirl,DRUMBO PARK,Race 6,21:20,5,0.8,0.3,0.2,0.3
Horacedatortoise,ROMFORD,Race 11,21:22,1,0.8,0.2,0.5,0.1
Parody,LIMERICK,Donal Scanlon Memorial A2 525 Semi-Final,21:24,5,1.0,0.1,0.6,0.3
Sheriff,LIMERICK,Donal Scanlon Memorial A2 525 Semi-Final,21:24,4,0.9,0.4,0.1,0.4
Stevie Boy,YARMOUTH,Race 10,21:26,1,0.9,0.1,0.4,0.4
Bockos Brandy,SHELBOURNE PARK,Shelbourne Christmas Oaks Aa0 525 Round 2 Heat 1,21:27,3,0.9,0.5,0.3,0.1
Mollys Diva,HOVE,Coral Bitches 500,21:28,3,0.8,0.4,0.3,0.1
Our Dream,TRALEE,Race 8,21:29,2,0.8,0.3,0.1,0.4
Nah Then Norman,SHEFFIELD,Winner: £110,21:31,6,0.8,0.1,0.5,0.2
Coolcholly Chill,DRUMBO PARK,Dtsc On Facebook 335,21:35,5,0.9,0.5,0.2,0.2
Motown Yasmin,CORK,Cork Goba Past Presidents Stake Final,21:35,3,0.9,0.3,0.4,0.2
Bearhaven Alfie,CORK,Cork Goba Past Presidents Stake Final,21:35,5,0.9,0.3,0.4,0.2
Cabra Sonic,THURLES,Roinn An Pota A0/A1 525yds,21:35,6,0.8,0.3,0.2,0.3
Ballymac Freya,WATERFORD,Paula Bergin Memorial 550 Final,21:35,1,0.8,0.1,0.3,0.4
Ballycowen Jazz,CORK,Cork Goba Past Presidents Stake Final,21:35,1,0.9,0.2,0.4,0.3
Lynchy Boy,WATERFORD,Paula Bergin Memorial 550 Final,21:35,3,0.9,0.4,0.3,0.2
Storys Aspect,ROMFORD,Winner: £100,21:36,4,0.8,0.2,0.3,0.3
Tip Top Taylor,SHELBOURNE PARK,Shelbourne Christmas Oaks Aa0 525 Round 2 Heat 2,21:42,6,0.9,0.2,0.4,0.3
Muffin,SHELBOURNE PARK,Shelbourne Christmas Oaks Aa0 525 Round 2 Heat 2,21:42,5,0.8,0.3,0.2,0.3
Galaxy Freedom,HOVE,Coral Standard (dup),21:43,6,0.9,0.5,0.1,0.3
Bockos Newman,HOVE,Coral Standard (dup),21:43,1,0.8,0.1,0.3,0.4
Coco Houdini,WATERFORD,Race 10,21:46,4,0.8,0.4,0.2,0.2
Noeleens Double,DUNDALK,Race 9,21:47,2,0.8,0.2,0.2,0.4
Sandwood Jet,SHEFFIELD,Winner: £155,21:48,1,1.0,0.5,0.5,0.0
Sweet Black,SHEFFIELD,Winner: £155,21:48,6,0.9,0.2,0.4,0.3
Street Exile,CORK,Race 10,21:50,4,0.8,0.3,0.2,0.3
Crokers Billy,GALWAY,Wgoba Eric O Flaherty Top Tipster A3 550 Semi-Final,21:52,1,0.8,0.0,0.5,0.3
Fahrenheit Jimmy,YARMOUTH,Race 12,21:55,1,0.9,0.5,0.3,0.1
Meenagh Melody,SHELBOURNE PARK,Shelbourne Christmas Oaks Aa0 525 Round 2 Heat 3,21:57,1,0.9,0.4,0.4,0.1
Clona Skye,SHELBOURNE PARK,Shelbourne Christmas Oaks Aa0 525 Round 2 Heat 3,21:57,2,0.9,0.4,0.4,0.1
Highview Magnet,SHELBOURNE PARK,Shelbourne Christmas Oaks Aa0 525 Round 2 Heat 3,21:57,3,0.8,0.2,0.3,0.3
Ballymac Ariel,SHELBOURNE PARK,Shelbourne Christmas Oaks Aa0 525 Round 2 Heat 3,21:57,6,0.8,0.7,0.1,0.0
Highview Moment,SHELBOURNE PARK,Shelbourne Christmas Oaks Aa0 525 Round 2 Heat 3,21:57,5,0.8,0.4,0.2,0.2
Astrid,DUNDALK,Distance Racing @ Dundalk A3 550 Final,22:00,4,0.8,0.2,0.5,0.1
Brynoffa Bob,WATERFORD,Michael Flynn & Rl Canine Transport A4/A5 525 Final,22:01,6,1.0,0.6,0.2,0.2
Fennis Ollie,WATERFORD,Michael Flynn & Rl Canine Transport A4/A5 525 Final,22:01,5,0.8,0.3,0.3,0.2
Toker Hollie,WATERFORD,Michael Flynn & Rl Canine Transport A4/A5 525 Final,22:01,1,0.8,0.4,0.3,0.1
Cocooner,CORK,Broadstrand Bono @ Stud Getting Out Stakes,22:05,2,0.8,0.5,0.2,0.1
Runninta York,CORK,Broadstrand Bono @ Stud Getting Out Stakes,22:05,5,0.8,0.4,0.4,0.0
Epic News,SHELBOURNE PARK,Rasaiocht Con Eireann Aa0 525,22:12,5,0.9,0.5,0.4,0.0
Bing Wild,WATERFORD,Race 12,22:14,3,0.8,0.4,0.2,0.2
Barro Chief,WATERFORD,Race 12,22:14,5,0.8,0.6,0.1,0.1
Nowursinging,THURLES,Race 12,22:20,5,0.8,0.3,0.3,0.2
Loxley,LIMERICK,Slan Abhaile A0 525,22:24,5,0.8,0.5,0.2,0.1
Darbys Delight,SHELBOURNE PARK,Slan Abhaile Aa0 550,22:27,2,0.8,0.3,0.3,0.2
